id,cost,card_name,craft_id
114411020,3,Dragon Chef,4
114421020,3,Whirlwind Pteranodon,4
115421020,3,Aquascale Stalwart,4
115441030,3,Darkprison Dragon,4
116431010,3,Steelstorm Dragonewt,4
117421010,3,Heliodragon,4
117431010,3,Slaughtering Dragonewt,4
117441020,3,Turncoat Dragon Summoner,4
117441030,3,"Filene, Absolute Zero",4
118411010,3,Mermaid Guide,4
118431020,3,Balefire Wrenchsmith,4
118441020,3,"Reggie, Peerless Artisan",4
120411020,3,Earthen Dragonewt,4
120441030,3,Godfire Phoenix,4
121411010,3,Mánagarmr Scout,4
121411020,3,Whimsical Mermaid,4
121431010,3,"Djeana, the Stouthearted",4
121441030,3,"Rowen, Dragon Lance",4
123411020,3,Beginner Dragoon,4
124411010,3,Dragon-Drawn Carriage,4
124431020,3,Dragonskull Bludgeoner,4
124441010,3,"Si Long, Draconic God-Queen",4
125421010,3,Twindrake Guide,4
125421020,3,Ironscale Serpent Drake,4
125431020,3,"Ethica, Firebrand Claw",4
126421010,3,Lance Lizard,4
101414020,3,Dragon Cry,4
106434010,3,Avowed Strike,4
702434010,3,Avowed Strike,4
108434010,3,Force of the Dragonewt,4
110414010,3,Mesozoic Era,4
116414010,3,Dragonfolk's Wail,4
116434010,3,Cursed Furor,4
117414010,3,Dragon Spawning,4
118434010,3,Encounter from the Deep,4
123424010,3,Whitefrost Blizzard,4
102432030,3,Dracomancer's Rites,4
109423010,3,Dragon Sanctum,4
112422010,3,Draconic Core,4
709422010,3,Draconic Core,4
120423010,3,Firewyrm Volcano,4
100511030,3,Apprentice Necromancer,5
101511030,3,Tenacious Ghost,5
101511040,3,Rabbit Necromancer,5
101511050,3,Skeleton Knight,5
101511090,3,Spartoi,5
101521030,3,Necroelementist,5
101521050,3,Goetia Mage,5
101531020,3,Madame Lich,5
102511020,3,Deathchaser,5
102511060,3,Spartoi Soldier,5
102521040,3,Bone Chimera,5
103511040,3,Feathered Patroller,5
103511050,3,Attendant of Night,5
103511060,3,Zombie Buccaneer,5
104511040,3,Goblin Zombie,5
104541010,3,Minthe of the Underworld,5
106521010,3,"Sora, Martial Artist",5
107521010,3,Soulcaller,5
108521010,3,Big Soul Hunter,5
108531020,3,Everdark Strix,5
109521010,3,"Fran, Monster Girl",5
109531010,3,Fiendish Wraithknight,5
110521020,3,Disciple of Silence,5
110541020,3,"Rulenye, Omen of Silence",5
111521020,3,Chris Pumpkinhead,5
113511020,3,Mechasaw Deathbringer,5
113531010,3,"Khawy, Underworld Heir",5
114511020,3,Vengeful Possession,5
114531010,3,"Helio, Sacrosanct Spirit",5
114531030,3,Fighting Jiangshi,5
115511010,3,Zashiki-Warashi,5
115511030,3,Mummy Chef,5
115521020,3,Kasha,5
116511020,3,Spectral Servant,5
116521010,3,Beastly Medium,5
116531020,3,Sarcophagus Wraith,5
117511020,3,Spirit Curator,5
118511010,3,Grudge Teller,5
119511020,3,Skullfish,5
119531020,3,Tri-Head Hound,5
120511030,3,Four-Armed Corpseknight,5
120531020,3,Otherworld Gatekeeper,5
120541010,3,"Ceres, Bride of the Night",5
121511010,3,Linkstaff Necromancer,5
121541020,3,"Aenea, Creative Amethyst",5
122511010,3,Palespine Faithful,5
122541020,3,Reaper of Madness,5
123511010,3,Hermit of Silence,5
123541030,3,"Rulenye, Screaming Silence",5
124521010,3,Underworld Harvester,5
124541010,3,"Anisage, Lost Forsaken",5
125511030,3,Corpse Peddler,5
125521020,3,Wandering Plaguebearer,5
125531020,3,"Orthrus, Infernal Fang",5
126511010,3,Stygian Pizzaiola,5
126521020,3,Huginn & Muninn,5
126531020,3,Trick Dullahan,5
101514030,3,Soul Hunt,5
101514040,3,Impious Resurrection,5
101534020,3,Foul Tempest,5
102514050,3,Deathbrand,5
103514020,3,Voices of Resentment,5
103534010,3,Pact with the Nethergod,5
108524010,3,Poltergeist,5
112514010,3,Soulsteal,5
122514010,3,Undead Stampede,5
715514010,3,Undead Stampede,5
123524010,3,A Hellish Banquet,5
102533010,3,Spirit Cycle,5
102533020,3,Midnight Haunt,5
112522010,3,Phantasmal Core,5
709522010,3,Phantasmal Core,5
100611030,3,Crazed Executioner,6
101611060,3,Metal Gargoyle,6
101611070,3,Killer Devil,6
101611110,3,Demonhand Assassin,6
101611130,3,Demonic Sniper,6
101611140,3,Succubus,6
101621010,3,Devil of Vengeance,6
101621030,3,Midnight Vampire,6
101621080,3,Vampire Lykos,6
101621090,3,Masked Butcher,6
101631020,3,Demon Commander Laura,6
102611020,3,Mini Soul Devil,6
103611050,3,Alpha Wolfman,6
103621020,3,"Veight, Vampire Noble",6
104611040,3,Frogbat,6
105611010,3,Disagreeable Demon,6
106611020,3,Fanged Serpent,6
107611020,3,Savage Wolf,6
107621010,3,Vassago,6
107621020,3,Pazuzu,6
107631010,3,Endearing Succubus Lilith,6
108611010,3,Nightmare Devil,6
108641030,3,"Waltz, King of Wolves",6
109611020,3,"Zehek, the Cursebranded",6
109631030,3,Girtablilu,6
110641010,3,"Valnareik, Omen of Lust",6
111611010,3,Furfur,6
112611030,3,Armored Bat,6
113611020,3,"Nefilio, Dour Demon",6
113641020,3,"Yurius, Traitorous Duke",6
114611020,3,Ogre Champion,6
114621020,3,Frenzied Werewolf,6
114641030,3,Kudlak,6
115621010,3,Cougar Pelt Warrior,6
115631010,3,Bear Pelt Warrior,6
115641020,3,"Illya, Queen of Night",6
116631010,3,Mechashot Devil,6
116631020,3,Ravening Corruption,6
117621010,3,Tyrant of Mayhem,6
117641030,3,Baal,6
118621020,3,Redcap,6
118641020,3,"Vuella, Unblemished Wings",6
119621010,3,"Hallessena, Calamity's Saw",6
119631030,3,"Ayer, Ashen Brawler",6
120611010,3,Silversteel Blader,6
715611010,3,Silversteel Blader,6
120611030,3,Netherworld Executioner,6
121611020,3,Madclaw Devil,6
121641030,3,"Urias, Final Vampire",6
122611010,3,Covetous Demon Tamer,6
122621030,3,Dancing Beast Girl,6
122641020,3,Bloodsucker of the Night,6
123641010,3,"Yuzuki, Bloodlord",6
123641030,3,"Valnareik, Lustful Desire",6
124611030,3,Parkour Werewolf,6
124631010,3,Deceptive Shapeshifter,6
125611020,3,Seasoned Devil Hunter,6
125621020,3,Baleful Venomous Cobra,6
126611030,3,Demonblade Fiend,6
126631010,3,"Demonium, Punk Devil",6
101614030,3,Blood Rage,6
103634010,3,Sadistic Night,6
105634010,3,Lethal Blade,6
106614010,3,Venomous Bite,6
106634010,3,Trial of the Gorgons,6
107614010,3,Blood Drinker's Brand,6
109614010,3,Crimson Desire,6
111634010,3,Relinquish Reason,6
708634010,3,Relinquish Reason,6
112614010,3,Viper Lash,6
112634010,3,Unleash the Nightmare,6
116614010,3,Cursebrand Strike,6
118614010,3,Spiderweb Array,6
119624010,3,Corrupting Bloodlust,6
101633010,3,Dire Bond,6
104633010,3,Blood Moon,6
105613010,3,Demon Key,6
110613010,3,Throne of Solitude,6
112622010,3,Sanguine Core,6
709622010,3,Sanguine Core,6
113623010,3,Prison of Pain,6
101711030,3,Sister Initiate,7
101711040,3,Dark Priest,7
101721010,3,Temple Defender,7
101721020,3,Prism Priestess,7
101721070,3,Radiant Shaman,7
101721080,3,Holy Mage,7
102711020,3,Sky Sprite,7
102721010,3,Sledgehammer Exorcist,7
103711030,3,Master Sage,7
103721040,3,"Damus, Oracle of Iniquity",7
104731020,3,"Zoe, Queen of Goldenia",7
105711030,3,White Tiger,7
106711010,3,Sister of Punishment,7
106721020,3,Aegina,7
107741010,3,"Jeanne, Beacon of Salvation",7
108721010,3,Peaceweaver,7
109711010,3,Bashful Al-mi'raj,7
109721020,3,"Sophia, Pious Pilgrim",7
110711030,3,Servant of Repose,7
111731010,3,"Marlone, Light of Balance",7
111731020,3,Sekhmet,7
112711010,3,Ironknuckle Nun,7
112741010,3,"Zoe, Queen of Hope",7
115711030,3,Saintly Griffon,7
115731010,3,Saintly Leader,7
115731020,3,"Yukari, Holy Guardian",7
116711030,3,Fortune Fowl,7
116721020,3,Radiant Meus,7
117721010,3,Four-Pillar Tortoise,7
117731020,3,"Lorena, Iron-Willed Priest",7
117741020,3,"Sarissa, Luxflash Spear",7
118711020,3,Enchanted Knight,7
118731010,3,Vengeful Sniper,7
119731010,3,"Zahlhamelina, Sun Priestess",7
120711010,3,Prismawing Featherfolk,7
120711020,3,Priest of the Flail,7
120721010,3,Charitable Al-mi'raj,7
120741010,3,"Jeanne, Despair's Maiden",7
120741030,3,Abdiel,7
121711010,3,Eschamali Adviser,7
121741010,3,"Marlone, Peace Advocate",7
122741020,3,Holy Saber,7
123721010,3,Hardplume Warrior,7
125711030,3,Zlatorog,7
125741020,3,"Jeanne, Salvation's Maiden",7
716741010,3,"Jeanne, Despair's Salvation",7
101714010,3,Power of Protection,7
101714020,3,Healing Prayer,7
106724010,3,Star Torrent,7
109724010,3,Prism Swing,7
110724010,3,Feather Rush,7
116734010,3,Major Prayers,7
120714010,3,Projectile Anointment,7
100713030,3,Featherwyrm's Descent,7
101713050,3,Divine Birdsong,7
102723020,3,Forbidden Ritual,7
102732020,3,Elana's Prayer,7
103723010,3,Pegasus Sculpture,7
104712010,3,Candelabra of Prayers,7
108733010,3,Whitefang Temple,7
110732010,3,City of Gold,7
112722010,3,Saintly Core,7
709722010,3,Saintly Core,7
114733010,3,Hallowed Cave Shrine,7
115723010,3,Feather Sanctuary,7
123713010,3,Sacred Gavel,7
123733010,3,Perpetual Despair,7
126713010,3,Prayer Urn,7
126723010,3,Grace of Taurus,7
100811010,3,Toy Soldier,8
100811030,3,Automaton Knight,8
107811050,3,Cat Cannoneer,8
107811060,3,Steel Demolitionist,8
107811070,3,Iron Staff Mechanic,8
107811140,3,Cursed Stone,8
107821040,3,Fervent Machine Soldier,8
108811030,3,Junk,8
108831020,3,Devil of the Gaps,8
109811010,3,"Jessica, Cheerful Cannoneer",8
109831020,3,"Cucouroux, Green Gunsmith",8
109841030,3,Malocchio,8
110811030,3,Servant of Destruction,8
111811030,3,"Viola, Duchess of Dolls ",8
111821020,3,Angel of the Iron Steed,8
111831030,3,"Maisha, Hero of Purgation",8
112811020,3,Creeping Slime,8
112831020,3,Puppet Troupemaster,8
114821020,3,"Ines, Maiden of Clouds",8
115811020,3,Gravity Grappler,8
115821020,3,Boost Kicker,8
115841010,3,"Karula, Arts Master",8
116811020,3,Magic Gunsmith,8
116811030,3,Ironclad Armadillo,8
117811030,3,Steelslash Tiger,8
117841010,3,"X. Slaus, Wheel of Fortune",8
118811010,3,Yo-Yo Beam Girl,8
119811020,3,Surveillance System,8
119811040,3,Courageous Puppeteer,8
119841010,3,"Tien, Treacherous Trigger",8
120821010,3,Puppeteer Duelist,8
121831010,3,Mega Enforcer,8
122811010,3,Insightful Homunculus,8
122831010,3,"Licht, the Gear Magus",8
124831010,3,Trigger-Happy Puppeteer,8
124841020,3,Full Blast Gunner,8
125811020,3,Hydrogunner,8
126841010,3,"Vyrmedea, Synthetic Voice",8
107824010,3,Substitution,8
113814010,3,Puppet Shock,8
117834010,3,Inverted Manipulation,8
119824010,3,Kitty-Cat Arsenal,8
120814010,3,Miscalculation,8
121834010,3,Nefarious Invasion,8
124824010,3,Merciless Voiding,8
125844010,3,Summon Divine Treasure,8
107813010,3,Tranquil Cog,8
107813020,3,Puppet Room,8
112822010,3,Alpha Core,8
709822010,3,Alpha Core,8
115823010,3,Box of Puppets,8
100011040,4,Goliath,0
101011020,4,Desert Rider,0
101031010,4,Urd,0
102021030,4,Humpty Dumpty,0
103031010,4,Uriel,0
103031020,4,Goblinbreaker Teena,0
104021040,4,Impartial Strix,0
105011030,4,Goblin Leader,0
105041010,4,"Alice, Wonderland Explorer",0
107031010,4,Shining Bellringer Angel,0
108031030,4,Oceanus,0
109011010,4,"Rackam, Airship Pilot",0
110031010,4,"Feena, Dynamite Daredevil",0
110031030,4,"Lyrial, Archer Throne",0
111011020,4,High Enchantress,0
112011010,4,"Aldis, Trendsetting Seraph",0
113011020,4,Great Goliath,0
115011010,4,Sheep Rider,0
117011020,4,Winged Courier,0
117041020,4,"Fieran, Havensent Wind God",0
119021010,4,"Eugen, Stalwart Skyfarer",0
120021010,4,Managrocer,0
121011010,4,Angel of the Gospel,0
122011010,4,Angel of Cleansing Fire,0
122021010,4,"Mavela, Budding Pyrotech",0
124011020,4,Infernal Titan,0
101014030,4,Demonic Strike,0
107034010,4,Fall from Grace,0
113034010,4,Angelic Smite,0
710034010,4,Angelic Smite,0
117034010,4,Resolve of the Fallen,0
713034010,4,Resolve of the Fallen,0
118034010,4,Embodiment of Cocytus,0
120034010,4,Frostfire,0
123024010,4,Goblin Assault,0
101032010,4,Path to Purgatory,0
111023010,4,Fortune's Font,0
100111030,4,Okami,1
100121030,4,Rose Gardener,1
101121080,4,Elven Princess Mage,1
101121090,4,Mana Elk,1
101131010,4,Petal Fencer,1
102111040,4,Underbrush Beast Girl,1
102121010,4,Yuel the Ancient,1
103111030,4,Fairy Knight,1
104121030,4,"Vist, Elf Butler",1
105111010,4,Flower Princess,1
105121020,4,Snowfield Warrior,1
105131020,4,Fairy Driver,1
106121020,4,"Ariana, Natural Tutor",1
107111020,4,Weald Philosopher,1
107141010,4,"Aria, Guiding Fairy",1
704141010,4,"Aria, Guiding Fairy",1
108111010,4,Elf General,1
108121010,4,Fashionista Nelcha,1
109121010,4,Sutera of the Sacred Bow,1
109131020,4,"Metera, Peerless Shot",1
110111010,4,Furious Mountain Deity,1
110121020,4,Disciple of Unkilling,1
111131020,4,"Lycoris, Poisoner Princess",1
111131030,4,"Lina & Lena, Twin Souls",1
111141010,4,"Carbuncle, Immortal Jewel",1
112121010,4,Ironbow Sniper,1
113111010,4,Heroic Fairy Champion,1
114111010,4,Wily Puck,1
114121010,4,Elven Pikeman,1
115131010,4,Wildwood Matriarch,1
116131020,4,Ironglider Elf,1
117111010,4,Reclusive Ponderer,1
117131010,4,Chipper Skipper,1
118121020,4,Varmint Hunter,1
119111030,4,Blossom Treant,1
119131020,4,Astoreth,1
119141010,4,"Tweyen, Dark Huntress",1
120141010,4,"Aria, Miasma Fairy",1
121111030,4,Great Tree Elk,1
121121020,4,Cryptid Keeper,1
121141020,4,"Ladica, Verdant Claw",1
122111010,4,Fairy Pathfinder,1
122141010,4,Brilliant Fairy,1
715141010,4,Brilliant Fairy,1
123121020,4,Banesbow Elf,1
123141020,4,"Piercye, Queen of Frost",1
124141020,4,Bastion of Seasons,1
126121010,4,Rose Deer,1
126121020,4,Strix of the Wayward Wood,1
126141020,4,"Nobilis, Sable-Lily Queen",1
101114030,4,Way of the Outlaw,1
108124010,4,Forest Whispers,1
109134010,4,Burst Shot,1
113124010,4,Nature Corroded,1
117114010,4,Fairy Assault,1
101122010,4,Harvest Festival,1
104132010,4,Fairy Cage,1
116123010,4,Fairy Menhir,1
100211040,4,White General,2
100221010,4,Floral Fencer,2
101211070,4,Courageous Knight,2
101221030,4,Cursed General,2
101221100,4,Swordsman,2
101231010,4,Shadowed Assassin,2
101231050,4,"Latham, Vanguard Captain",2
102211060,4,Mirage Defender,2
103221040,4,"Jeno, Levin Vanguard",2
103231020,4,"Amelia, Silver Paladin",2
104211040,4,Vagabond Frog,2
104221040,4,Shrouded Assassin,2
104241020,4,Gawain of the Round Table,2
107221010,4,Frontline Cavalier,2
109211020,4,Princess Teena,2
109231010,4,"Dei, Secret Agent ",2
110211010,4,Battlefield Beauty,2
110221010,4,Aloadae,2
111211020,4,Zealot of Usurpation,2
112221020,4,Mechablade Soldier,2
112231010,4,Stampeding Fortress,2
112241010,4,"Lecia, Sky Saber",2
114241020,4,"Bayleon, Sovereign Light",2
115231020,4,"Shizuru, Sisterly Sabreur",2
117231010,4,Prudent General,2
117241030,4,"Alyaska, War Hawker",2
118241020,4,"Nahtnaught, Cursed Queen",2
715241010,4,"Nahtnaught, Cursed Queen",2
118241030,4,"Walfrid, Sky Captain",2
119211040,4,Stone Merchant,2
119241020,4,"Seofon, Star Sword Sovereign",2
120211020,4,Strikeprone Guardian,2
120231010,4,"Jeno, Fanged Tyrant ",2
121211020,4,Brave Buccaneer,2
121231020,4,Tempest Slayer,2
122211010,4,Flowing Lancer,2
122221010,4,Starfall Princess,2
122221030,4,Dualblade Knight,2
124231010,4,Leopard Grappler,2
126221010,4,Mach Knight,2
126241010,4,Valiant Fencer,2
101214010,4,Rousing Step,2
101234010,4,Stratagem,2
107234010,4,Confront Adversity,2
113214010,4,Brave Intervention,2
115214010,4,Breakneck Draw,2
713214010,4,Breakneck Draw,2
123214010,4,Cannon Volley,2
100222010,4,Royal Banner,2
108213010,4,Frontline Ramparts,2
100321020,4,Demonflame Mage,3
101311030,4,Crest Wizard,3
101311100,4,Veteran Alchemist,3
101321050,4,Queen Medb,3
101321070,4,Rune Blade Summoner,3
101341020,4,Merlin,3
701341010,4,Merlin,3
102311020,4,Crystal Bombarder,3
102321010,4,"Remi & Rami, Witchy Duo",3
103311040,4,Timeless Witch,3
104311040,4,Halo Golem,3
105311020,4,Apprentice Swordmage,3
106311010,4,Lightning Lancer,3
106321010,4,"Lorea, Dancer of the Sun",3
107321010,4,Joycrafter Sammy,3
108311020,4,Moonshade Mage,3
108341010,4,"Runie, Destiny's Bard",3
109331020,4,"Cagliostro, Adorable Genius",3
109341030,4,"Vesper, Witchhunter",3
111321020,4,"Palla, Student Teacher",3
111331020,4,Lovely-Heart Monika,3
112311020,4,Mechastaff Sorcerer,3
112341020,4,"Tetra, Sapphire Rebel",3
113331020,4,"Levi, Accomplished Mage",3
117311030,4,Piquant Potioneer,3
117331010,4,Imperator of Magic,3
118311020,4,Mirror Witch,3
118331020,4,"Faust, Overzealous Observer",3
118341020,4,"Vincent, the Peacekeeper",3
120311020,4,Art Society Magus,3
121331010,4,Chimera Meister,3
122311010,4,Forbidden Archives Warden,3
122331010,4,Witching Moggy,3
123321020,4,Scroll Wizard,3
124341010,4,"Yukishima, Master Biographer",3
125331010,4,"Juno, Atelier Alchemist",3
126311030,4,Cardslinger,3
126321020,4,"Mari, Card Conjurer",3
100314060,4,Conjure Twosome,3
101314030,4,Fissure Bomb,3
101334040,4,Fire Chain,3
103324010,4,Piercing Rune,3
107334010,4,Nova Flare,3
109324010,4,Burgeoning Genius,3
118314010,4,Terra Nova,3
126324010,4,Mirrored Summoning,3
101312020,4,Alchemist's Workshop,3
108323010,4,Summoning Drills,3
100411030,4,Death Dragon,4
100421010,4,Dragon Warrior,4
101411050,4,Glint Dragon,4
101421020,4,Grim Reaper,4
101421040,4,Leviathan,4
101431070,4,Deathmist Dragon,4
102421020,4,Siegfried,4
102421040,4,Noxious Dragon,4
103421030,4,Pyroxene Dragon,4
104421030,4,Wind Reader Zell,4
104431030,4,Rahab,4
105411020,4,Elder Tortoise,4
107411020,4,Basilisk Rider,4
107421020,4,Tower Warden Adelle,4
109431020,4,Pyrewyrm Commander,4
110411020,4,Draconic Sniper,4
110421010,4,Griffonback Guard,4
110431010,4,Apostle of Disdain,4
110431020,4,Pure-Voiced Dragoon,4
111411010,4,Geovore,4
111441010,4,Hastewing Dragonewt,4
111441030,4,Tlaloc,4
112411020,4,Mechafin Diver,4
113421010,4,"Eyfa, Windrider",4
113431020,4,"Ian, Dragon Buster",4
114441020,4,"Valdain, Cursed Shadow",4
714441010,4,"Valdain, Cursed Shadow",4
115431030,4,Raremetal Dragon,4
116411010,4,Dragoon Medic,4
116421010,4,Draconitron,4
118441030,4,Georgius,4
119411010,4,Hypersonic Dragonewt,4
119411020,4,Giant Basilisk,4
119431010,4,"Razia, Vengeful Cannonlancer",4
119441010,4,"Threo, Divine Havoc",4
119441030,4,Tiamat Omega,4
120421010,4,Flame Pillar Dragonewt,4
121411030,4,Frost Lizard,4
121441020,4,"Romelia, Lightning Striker",4
122441030,4,Brutal Dragonewt,4
123411030,4,Tentacled Seadevil,4
125411010,4,Lethal Dragoon Scyther,4
125431010,4,"Leviathan, the Furious",4
126411010,4,Lizardback Cavalier,4
100414030,4,Serpent Wrath,4
101414030,4,Serpent Force,4
101424020,4,Draconification,4
102414030,4,Dragon Counsel,4
104434010,4,Dragonslayer's Price,4
107434010,4,Dragonrend Quake,4
112414010,4,Overwhelming Crush,4
709414010,4,Overwhelming Crush,4
117424010,4,Dragon Impact,4
124414010,4,Dragon Dive,4
124434010,4,March of the Dragonspring,4
105412010,4,Dragon Sculpture,4
100511040,4,Elder Spartoi Soldier,5
100521010,4,Playful Necromancer,5
100521020,4,Hell's Unleasher,5
101511130,4,Guilty Courier,5
101521040,4,Skull Rider,5
101531010,4,Wight King,5
101531030,4,Phantom Dragon,5
102511030,4,Malicious Ghost,5
103521020,4,Necroassassin,5
104521020,4,Orthrus,5
104521030,4,Prince Catacomb,5
105521020,4,Nightmare Executioner,5
105521030,4,Caterpillar of Riddles,5
105541020,4,Corpselord of Woe,5
106511020,4,Castor,5
106531010,4,Ceres of the Night,5
106541010,4,Twilight Queen,5
107511020,4,Mummy,5
108521020,4,Mighty Arm Skeleton,5
109521030,4,Stygian Warden,5
110511020,4,Sinister Sarcophagus,5
110521010,4,"Orthrus, Junior Hellhound",5
110531020,4,Apostle of Silence,5
110541030,4,Osiris,5
111511020,4,Zealot of Silence,5
111541010,4,"Zebet, Lady of the Flies",5
112511030,4,Bone Drone,5
112531020,4,Hellfire Hound,5
112541020,4,"Aenea, Amethyst Rebel",5
711541010,4,"Aenea, Amethyst Rebel",5
113541020,4,"Aisha, Underworld Sovereign",5
706541010,4,"Aisha, Underworld Sovereign",5
113541030,4,"Lara, Soul Taker",5
114511010,4,Soul Snatcher,5
115531020,4,Shuten-Doji,5
115541020,4,"Shinobu, Mausoleum Medium",5
116511010,4,Dancing Ghost,5
117511010,4,Death Fowl,5
118521020,4,Abysmal Wraith,5
118531010,4,Greatpick Corpse,5
713531010,4,Greatpick Corpse,5
119521020,4,"Zaja, Delirious Berserker",5
120531010,4,"Chris, Beyond the Patch",5
121511030,4,Skull Commander,5
121521020,4,Flame Zombie,5
122531020,4,"Suzy, Hexcaster",5
123521010,4,Ghost Ship,5
124511020,4,Flogging Necromancer,5
125511010,4,Attendant of the Abyss,5
126511030,4,Ship of Mourning Souls,5
100514020,4,Call of the Void,5
101524010,4,Curse of Rebirth,5
101534010,4,Phantom Howl,5
116524010,4,Fatal Order,5
713524010,4,Fatal Order,5
118524010,4,Necroimpulse,5
713524020,4,Necroimpulse,5
121524010,4,Balance and Obliteration,5
125534010,4,Deathly Tyrant's Feast,5
104533010,4,Death's Ledger,5
107513010,4,Skull Ring,5
113523010,4,Fatal Fields,5
100611050,4,Dark General,6
704611010,4,"Exella, Dark General",6
100621020,4,Wardrobe Raider,6
101611080,4,Raging Giant,6
101611090,4,Barbaric Demon,6
101621040,4,Geryon,6
101631040,4,Righteous Devil,6
101641020,4,Soul Dealer,6
102621010,4,Labyrinth Devil,6
103611040,4,Moriana the Bejeweled,6
104611030,4,Assault Werewolf,6
104641010,4,Belphegor,6
703641010,4,Belphegor,6
106621010,4,Euryale,6
106641010,4,Venomfang Medusa,6
706641010,4,Venomfang Medusa,6
107631020,4,Terror Demon,6
109611030,4,Devil Hand,6
109631020,4,"Narmaya, Ephemeral Blade",6
110611010,4,Swordserpent Guardian,6
110621010,4,Dark Elemental,6
110631020,4,Flauros,6
110631030,4,"Trill, Devilish Idol",6
111611020,4,Zealot of Lust,6
111641010,4,Diabolus Agito,6
111641030,4,"Laura, Enraged Commander",6
112611020,4,Berserk Demon,6
113621020,4,Mechaforge Devil,6
113631010,4,"Azazel, the Depraved",6
114621010,4,"Yuna, Vampire Seeker",6
115641010,4,Aragavy the Berserker,6
116611020,4,Bloodstained Berserker,6
116641020,4,"Neun, Daybreak Vampire",6
117611030,4,Curmudgeon Ogre,6
117641020,4,"Darhold, Abyssal Contract",6
118631020,4,"Hazhan, Demonblade Knight",6
119611040,4,Discerning Devil,6
119631010,4,Gluttonous Demon,6
119631020,4,Knight of Purgatory,6
119641030,4,Shemyaza,6
120641010,4,"Laura, Crimson Strife",6
716641010,4,"Laura, Crimson Strife",6
121621020,4,Demonic Hunter,6
121631010,4,Devilish Diva,6
122631020,4,Duskshade Bat,6
123621020,4,Leomalum,6
124641020,4,"Paracelise, Demon of Greed",6
125631010,4,"Veight, Twilit Highborn",6
126621020,4,Malicious Blader,6
100614030,4,Crimson Purge,6
101624010,4,Night Horde,6
120634010,4,Fangborne Revelation,6
125624010,4,Sanguine Slash,6
107622010,4,Devil Blade,6
118633010,4,Bloodtroth Epitaph,6
100721020,4,Priest of the Cudgel,7
101711050,4,Guardian Nun,7
101711100,4,Canoness,7
101721040,4,Cruel Priestess,7
102711030,4,Holy Fox Grimaud,7
103711060,4,Veteran Tamer,7
104711020,4,Pure Healer,7
104711040,4,Octobishop,7
105711010,4,Birdkeeping Disciple,7
106711020,4,Starchaser Sprite,7
107711020,4,Oathplume Warrior,7
107731010,4,Pegasus Dullahan,7
110731010,4,Apostle of Repose,7
110741020,4,"Marwynn, Omen of Repose",7
110741030,4,Holy Lion of Salvation,7
111711020,4,Zealot of Repose,7
112731020,4,"Sonia, Protector of Hope",7
112741020,4,"Limonia, Flawed Saint",7
113731010,4,"Kel, Holy Marksman",7
113741010,4,"Imina, Mad Eidolon",7
114741010,4,"Daffodil, Meus Princess",7
115721020,4,Golden Eagle,7
115741020,4,"Saren, Orphanage Matron",7
116711020,4,Graywing Featherfolk,7
116721010,4,Holylight Convert,7
117711010,4,Priestess of Foresight,7
118741010,4,"Selena, Sugarkiss Assassin",7
120721020,4,Lunerian Paladin,7
715721010,4,Lunerian Paladin,7
120731020,4,Thornclad Arbiter,7
121741030,4,"Eris, Atoned Priestess",7
123711030,4,Caladrius,7
123741020,4,Bellerophon,7
123741030,4,"Marwynn, Repose of Despair",7
124721020,4,Pegasus Knight,7
717721010,4,Mejiro McQueen,7
125721020,4,"Lucius, Holy Knight",7
125741010,4,Imperial Saint,7
101734030,4,Dark Offering,7
111724010,4,Manifestation of Repose,7
111734010,4,Vengeful Radiance,7
708734010,4,Vengeful Radiance,7
119724010,4,Redeemer's Cudgel,7
101713040,4,Pious Fox,7
101723020,4,Death Sentence,7
103733010,4,Tribunal of Good and Evil,7
104723010,4,Iron Maiden,7
107733010,4,Ancient Protector,7
108723010,4,Opposing Statues,7
112713010,4,Fiery Paean,7
117713010,4,Holybright Altar,7
118732010,4,Holy Sanctuary,7
124713010,4,White Eagle Baptism,7
100811040,4,Ironforged Fighter,8
100821020,4,Roan Winged Nexx,8
107811010,4,Mechanical Bowman,8
107811030,4,Gravikinetic Warrior,8
107831030,4,Silver Cog Spinner,8
107831050,4,Morton the Manipulator,8
108811020,4,Cruel Puppetmaster,8
110831010,4,Apostle of Destruction,8
110841010,4,"Lishenna, Omen of Destruction",8
711841010,4,"Lishenna, Omen of Destruction",8
110841020,4,Enervating Mail,8
111831010,4,"Liam, Master of Puppets",8
112821020,4,Displacer Bot,8
113811020,4,"Hamelin, Fey Flautist",8
113821020,4,"Icarus, Sunbound Wing",8
113831020,4,Aerial Craft,8
114821010,4,Enhanced Tiger,8
114841020,4,Absolute Modesty,8
115831020,4,Fearsome Fortress,8
116831010,4,Ironsting Archaeologist,8
117821020,4,Powerlifting Puppeteer,8
117841020,4,Dimension Dominator,8
118811030,4,Wretch,8
118831010,4,"Carnelia, Servant of Darkness",8
118841030,4,"Sylvia, Grand Arbiter",8
121811030,4,Tiniest Tank,8
122841010,4,Genesis Artifact,8
123811030,4,Mechanical Analyzer,8
123821020,4,Laser Hawk,8
123831020,4,Jetpack Gunner,8
123841030,4,"Lishenna, Melodious Destruction",8
125821030,4,Eccentric Engineer,8
100824010,4,Puppeteer's Strings,8
110834010,4,Destructive Refrain,8
111824010,4,Alterplane Onslaught,8
112814010,4,Pull the Strings,8
116824010,4,Puppet Bomb,8
